query_id Q0 docid rank BM25_score system_name
33 Q0 1666 28 0.597785 BM25
33 Q0 1982 29 0.588968 BM25
33 Q0 2475 30 0.588804 BM25
33 Q0 129 31 0.583298 BM25
33 Q0 1320 32 0.580737 BM25
33 Q0 7 33 0.579650 BM25
33 Q0 2074 34 0.578752 BM25
33 Q0 1041 35 0.573415 BM25
33 Q0 2660 36 0.567880 BM25
33 Q0 1904 37 0.567769 BM25
33 Q0 750 38 0.563497 BM25
33 Q0 1883 39 0.562432 BM25
33 Q0 1832 40 0.547806 BM25
33 Q0 2133 41 0.543285 BM25
33 Q0 5 42 0.542179 BM25
33 Q0 443 43 0.541725 BM25
33 Q0 1229 44 0.537173 BM25
33 Q0 553 45 0.536305 BM25
33 Q0 2364 46 0.536280 BM25
33 Q0 2072 47 0.535503 BM25
33 Q0 1104 48 0.519886 BM25
33 Q0 1285 49 0.519583 BM25
33 Q0 749 50 0.516454 BM25
33 Q0 100 51 0.512152 BM25
33 Q0 2098 52 0.509954 BM25
33 Q0 126 53 0.509036 BM25
33 Q0 1310 54 0.505742 BM25
33 Q0 1782 55 0.502083 BM25
33 Q0 2009 56 0.500762 BM25
33 Q0 1734 57 0.496562 BM25
33 Q0 1061 58 0.495312 BM25
33 Q0 2548 59 0.492942 BM25
33 Q0 2007 60 0.491002 BM25
33 Q0 2224 61 0.489980 BM25
33 Q0 2824 62 0.487256 BM25
33 Q0 1970 63 0.486966 BM25
33 Q0 128 64 0.481863 BM25
33 Q0 2226 65 0.478529 BM25
33 Q0 2805 66 0.477974 BM25
33 Q0 2505 67 0.477346 BM25
33 Q0 27 68 0.476746 BM25
33 Q0 1921 69 0.475718 BM25
33 Q0 481 70 0.475534 BM25
33 Q0 2040 71 0.469679 BM25
33 Q0 1176 72 0.465729 BM25
33 Q0 1917 73 0.465355 BM25
33 Q0 73 74 0.464617 BM25
33 Q0 635 75 0.460169 BM25
33 Q0 1577 76 0.459127 BM25
33 Q0 1796 77 0.455593 BM25
33 Q0 195 78 0.454889 BM25
33 Q0 2119 79 0.452405 BM25
33 Q0 2239 80 0.452376 BM25
33 Q0 1819 81 0.447688 BM25
33 Q0 2159 82 0.446968 BM25
33 Q0 2409 83 0.444551 BM25
33 Q0 744 84 0.440159 BM25
33 Q0 552 85 0.440082 BM25
33 Q0 782 86 0.440082 BM25
33 Q0 184 87 0.439850 BM25
33 Q0 149 88 0.439320 BM25
33 Q0 1839 89 0.438279 BM25
33 Q0 1820 90 0.437704 BM25
33 Q0 2088 91 0.430116 BM25
33 Q0 1707 92 0.429377 BM25
33 Q0 592 93 0.428627 BM25
33 Q0 2136 94 0.420196 BM25
33 Q0 2008 95 0.419507 BM25
33 Q0 906 96 0.413114 BM25
33 Q0 904 97 0.408369 BM25
33 Q0 530 98 0.406508 BM25
33 Q0 2419 99 0.406435 BM25
33 Q0 526 100 0.404566 BM25
34 Q0 1763 1 0.724204 BM25
34 Q0 2660 2 0.599465 BM25
34 Q0 1644 3 0.506096 BM25
34 Q0 1999 4 0.472728 BM25
34 Q0 2385 5 0.465175 BM25
34 Q0 1932 6 0.458124 BM25
34 Q0 1524 7 0.453506 BM25
34 Q0 1893 8 0.433761 BM25
34 Q0 1882 9 0.424478 BM25
34 Q0 334 10 0.380651 BM25
34 Q0 884 11 0.370568 BM25
34 Q0 1615 12 0.369513 BM25
34 Q0 1949 13 0.365607 BM25
34 Q0 262 14 0.362935 BM25
34 Q0 397 15 0.354349 BM25
34 Q0 1689 16 0.334443 BM25
34 Q0 1667 17 0.330810 BM25
34 Q0 1940 18 0.327709 BM25
34 Q0 341 19 0.323668 BM25
34 Q0 848 20 0.305917 BM25
34 Q0 62 21 0.301683 BM25
34 Q0 1080 22 0.301683 BM25
34 Q0 1440 23 0.297847 BM25
34 Q0 1520 24 0.290748 BM25
34 Q0 2266 25 0.284305 BM25
34 Q0 2090 26 0.282243 BM25
34 Q0 2808 27 0.276003 BM25
34 Q0 765 28 0.273788 BM25
34 Q0 2696 29 0.264854 BM25
34 Q0 1832 30 0.248652 BM25
34 Q0 340 31 0.243738 BM25
34 Q0 342 32 0.235053 BM25
34 Q0 2676 33 0.235053 BM25
34 Q0 1803 34 0.229319 BM25
34 Q0 1946 35 0.228832 BM25
34 Q0 647 36 0.227808 BM25
34 Q0 325 37 0.227808 BM25
34 Q0 112 38 0.227808 BM25
34 Q0 226 39 0.220997 BM25
34 Q0 1599 40 0.220997 BM25
34 Q0 764 41 0.220997 BM25
34 Q0 179 42 0.214581 BM25
34 Q0 388 43 0.214581 BM25
34 Q0 842 44 0.214581 BM25
34 Q0 182 45 0.214581 BM25
34 Q0 180 46 0.214581 BM25
34 Q0 181 47 0.214581 BM25
34 Q0 1867 48 0.209721 BM25
34 Q0 1488 49 0.209497 BM25
34 Q0 474 50 0.207992 BM25
34 Q0 2135 51 0.204431 BM25
34 Q0 1311 52 0.202817 BM25
34 Q0 1074 53 0.202817 BM25
34 Q0 1450 54 0.202805 BM25
34 Q0 1643 55 0.200940 BM25
34 Q0 2693 56 0.197642 BM25
34 Q0 255 57 0.195427 BM25
34 Q0 923 58 0.195427 BM25
34 Q0 898 59 0.195427 BM25
34 Q0 1620 60 0.189214 BM25
34 Q0 1377 61 0.188556 BM25
34 Q0 394 62 0.188556 BM25
34 Q0 520 63 0.188556 BM25
34 Q0 2774 64 0.188556 BM25
34 Q0 649 65 0.188556 BM25
34 Q0 702 66 0.188556 BM25
34 Q0 469 67 0.188556 BM25
34 Q0 1513 68 0.188556 BM25
34 Q0 484 69 0.188556 BM25
34 Q0 2213 70 0.185665 BM25
34 Q0 89 71 0.182747 BM25
34 Q0 2503 72 0.182152 BM25
34 Q0 141 73 0.182152 BM25
34 Q0 2397 74 0.182152 BM25
34 Q0 24 75 0.182152 BM25
34 Q0 599 76 0.182152 BM25
34 Q0 2779 77 0.181871 BM25
34 Q0 332 78 0.181112 BM25
34 Q0 2458 79 0.179260 BM25
34 Q0 177 80 0.178338 BM25
34 Q0 554 81 0.176169 BM25
34 Q0 547 82 0.176169 BM25
34 Q0 2854 83 0.176169 BM25
34 Q0 432 84 0.176169 BM25
34 Q0 193 85 0.176169 BM25
34 Q0 1562 86 0.176169 BM25
34 Q0 2391 87 0.172670 BM25
34 Q0 529 88 0.171761 BM25
34 Q0 683 89 0.170567 BM25
34 Q0 458 90 0.170567 BM25
34 Q0 608 91 0.170567 BM25
34 Q0 650 92 0.170567 BM25
34 Q0 2270 93 0.170128 BM25
34 Q0 1666 94 0.169737 BM25
34 Q0 2407 95 0.169083 BM25
34 Q0 435 96 0.168809 BM25
34 Q0 2840 97 0.168567 BM25
34 Q0 2744 98 0.166816 BM25
34 Q0 1596 99 0.165310 BM25
34 Q0 1633 100 0.163832 BM25
35 Q0 2090 1 1.323222 BM25
35 Q0 2932 2 0.870303 BM25
35 Q0 3007 3 0.703295 BM25
35 Q0 2165 4 0.699560 BM25
35 Q0 2850 5 0.638704 BM25
35 Q0 2414 6 0.636485 BM25
35 Q0 2836 7 0.600080 BM25
35 Q0 2385 8 0.583329 BM25
35 Q0 2323 9 0.563216 BM25
35 Q0 2167 10 0.560998 BM25
35 Q0 1595 11 0.521045 BM25
35 Q0 1644 12 0.520345 BM25
35 Q0 1763 13 0.510782 BM25
35 Q0 2166 14 0.508573 BM25
35 Q0 1474 15 0.501725 BM25
35 Q0 1397 16 0.479057 BM25
35 Q0 3175 17 0.478596 BM25
35 Q0 393 18 0.467425 BM25
35 Q0 265 19 0.454950 BM25
35 Q0 3071 20 0.441999 BM25
35 Q0 371 21 0.437962 BM25
35 Q0 1893 22 0.435188 BM25
35 Q0 2767 23 0.412699 BM25
35 Q0 2681 24 0.398078 BM25
35 Q0 2169 25 0.388608 BM25
35 Q0 2266 26 0.380047 BM25
35 Q0 719 27 0.374536 BM25
35 Q0 179 28 0.370468 BM25
35 Q0 182 29 0.370468 BM25
35 Q0 180 30 0.370468 BM25
35 Q0 181 31 0.370468 BM25
35 Q0 341 32 0.369019 BM25
35 Q0 1689 33 0.362766 BM25
35 Q0 2199 34 0.361327 BM25
35 Q0 717 35 0.360412 BM25
35 Q0 1940 36 0.355447 BM25
35 Q0 3166 37 0.348371 BM25
35 Q0 1020 38 0.346264 BM25
35 Q0 3189 39 0.346113 BM25
35 Q0 1080 40 0.343953 BM25
35 Q0 1210 41 0.343353 BM25
35 Q0 1941 42 0.337092 BM25
35 Q0 1946 43 0.336958 BM25
35 Q0 2170 44 0.335604 BM25
35 Q0 2283 45 0.333118 BM25
35 Q0 2645 46 0.332805 BM25
35 Q0 1667 47 0.331897 BM25
35 Q0 99 48 0.330402 BM25
35 Q0 1664 49 0.330309 BM25
35 Q0 2253 50 0.323320 BM25
35 Q0 2240 51 0.323232 BM25
35 Q0 842 52 0.319972 BM25
35 Q0 2490 53 0.312688 BM25
35 Q0 526 54 0.312289 BM25
35 Q0 928 55 0.312289 BM25
35 Q0 765 56 0.312149 BM25
35 Q0 1244 57 0.301683 BM25
35 Q0 62 58 0.301683 BM25
35 Q0 2660 59 0.299411 BM25
35 Q0 1386 60 0.294738 BM25
35 Q0 1865 61 0.294025 BM25
35 Q0 1121 62 0.288207 BM25
35 Q0 3006 63 0.284616 BM25
35 Q0 434 64 0.282495 BM25
35 Q0 2273 65 0.281522 BM25
35 Q0 2693 66 0.280617 BM25
35 Q0 1524 67 0.279837 BM25
35 Q0 340 68 0.277889 BM25
35 Q0 392 69 0.277731 BM25
35 Q0 1214 70 0.277489 BM25
35 Q0 342 71 0.274634 BM25
35 Q0 2676 72 0.274634 BM25
35 Q0 64 73 0.274284 BM25
35 Q0 176 74 0.273788 BM25
35 Q0 1619 75 0.272988 BM25
35 Q0 1049 76 0.272976 BM25
35 Q0 2263 77 0.267525 BM25
35 Q0 647 78 0.266170 BM25
35 Q0 112 79 0.266170 BM25
35 Q0 325 80 0.266170 BM25
35 Q0 156 81 0.265601 BM25
35 Q0 2884 82 0.264114 BM25
35 Q0 884 83 0.263432 BM25
35 Q0 1696 84 0.262560 BM25
35 Q0 442 85 0.261926 BM25
35 Q0 2325 86 0.260002 BM25
35 Q0 801 87 0.258773 BM25
35 Q0 839 88 0.258773 BM25
35 Q0 1392 89 0.258734 BM25
35 Q0 2902 90 0.258305 BM25
35 Q0 226 91 0.258211 BM25
35 Q0 1599 92 0.258211 BM25
35 Q0 764 93 0.258211 BM25
35 Q0 327 94 0.258079 BM25
35 Q0 3203 95 0.257519 BM25
35 Q0 2270 96 0.255968 BM25
35 Q0 1038 97 0.253853 BM25
35 Q0 646 98 0.251614 BM25
35 Q0 937 99 0.251614 BM25
35 Q0 89 100 0.251175 BM25
36 Q0 2476 1 0.813702 BM25
36 Q0 2084 2 0.780944 BM25
36 Q0 1527 3 0.657015 BM25
36 Q0 2110 4 0.538083 BM25
36 Q0 2481 5 0.526620 BM25
36 Q0 1350 6 0.507362 BM25
36 Q0 2811 7 0.488623 BM25
36 Q0 1265 8 0.414181 BM25
36 Q0 1012 9 0.406251 BM25
36 Q0 2739 10 0.405870 BM25
36 Q0 2061 11 0.404771 BM25
36 Q0 2030 12 0.404268 BM25
36 Q0 1525 13 0.396216 BM25
36 Q0 1989 14 0.394899 BM25
36 Q0 2733 15 0.394441 BM25
36 Q0 2492 16 0.376109 BM25
36 Q0 1162 17 0.362476 BM25
36 Q0 1737 18 0.351757 BM25
36 Q0 2112 19 0.346330 BM25
36 Q0 2301 20 0.339672 BM25
36 Q0 1335 21 0.335454 BM25
36 Q0 2754 22 0.320433 BM25
36 Q0 2246 23 0.316393 BM25
36 Q0 2581 24 0.311408 BM25
36 Q0 1917 25 0.308861 BM25
36 Q0 2982 26 0.299658 BM25
36 Q0 1454 27 0.295713 BM25
36 Q0 2836 28 0.292701 BM25
36 Q0 1399 29 0.292534 BM25
36 Q0 1837 30 0.291307 BM25
36 Q0 1921 31 0.291307 BM25
36 Q0 2703 32 0.291295 BM25
36 Q0 1455 33 0.289504 BM25
36 Q0 204 34 0.289457 BM25
36 Q0 2794 35 0.286456 BM25
36 Q0 2698 36 0.282514 BM25
36 Q0 1900 37 0.278976 BM25
36 Q0 633 38 0.277704 BM25
36 Q0 2059 39 0.271332 BM25
36 Q0 3198 40 0.270983 BM25
36 Q0 2091 41 0.262791 BM25
36 Q0 3045 42 0.261532 BM25
36 Q0 1612 43 0.255566 BM25
36 Q0 2652 44 0.252506 BM25
36 Q0 1184 45 0.249145 BM25
36 Q0 1188 46 0.248644 BM25
36 Q0 2154 47 0.247726 BM25
36 Q0 2880 48 0.240985 BM25
36 Q0 617 49 0.240886 BM25
36 Q0 2406 50 0.239607 BM25
36 Q0 2179 51 0.236686 BM25
36 Q0 2215 52 0.234983 BM25
36 Q0 1668 53 0.234709 BM25
36 Q0 2370 54 0.234620 BM25
36 Q0 1073 55 0.234267 BM25
36 Q0 2050 56 0.233742 BM25
36 Q0 1253 57 0.233118 BM25
36 Q0 1669 58 0.229462 BM25
36 Q0 2641 59 0.228058 BM25
36 Q0 1767 60 0.225917 BM25
36 Q0 1856 61 0.225214 BM25
36 Q0 2003 62 0.222772 BM25
36 Q0 1835 63 0.222750 BM25
36 Q0 2644 64 0.221893 BM25
36 Q0 1836 65 0.219779 BM25
36 Q0 2643 66 0.216263 BM25
36 Q0 2971 67 0.214592 BM25
36 Q0 644 68 0.212645 BM25
36 Q0 2906 69 0.211124 BM25
36 Q0 344 70 0.208537 BM25
36 Q0 544 71 0.208537 BM25
36 Q0 1542 72 0.207787 BM25
36 Q0 2178 73 0.207268 BM25
36 Q0 1488 74 0.206744 BM25
36 Q0 2402 75 0.205824 BM25
36 Q0 510 76 0.201905 BM25
36 Q0 1178 77 0.201610 BM25
36 Q0 2389 78 0.200024 BM25
36 Q0 1825 79 0.199514 BM25
36 Q0 1548 80 0.199277 BM25
36 Q0 462 81 0.197647 BM25
36 Q0 1287 82 0.195682 BM25
36 Q0 2350 83 0.193765 BM25
36 Q0 2715 84 0.193076 BM25
36 Q0 3034 85 0.190147 BM25
36 Q0 1865 86 0.189904 BM25
36 Q0 1309 87 0.189611 BM25
36 Q0 1569 88 0.188811 BM25
36 Q0 1855 89 0.188033 BM25
36 Q0 655 90 0.187672 BM25
36 Q0 2873 91 0.187551 BM25
36 Q0 2054 92 0.186364 BM25
36 Q0 1641 93 0.185867 BM25
36 Q0 2230 94 0.183216 BM25
36 Q0 1244 95 0.179881 BM25
36 Q0 1395 96 0.179880 BM25
36 Q0 28 97 0.177133 BM25
36 Q0 2545 98 0.176976 BM25
36 Q0 2127 99 0.176135 BM25
36 Q0 3093 100 0.175493 BM25
37 Q0 1922 1 2.023985 BM25
37 Q0 2244 2 0.941683 BM25
37 Q0 2243 3 0.918463 BM25
37 Q0 2241 4 0.855202 BM25
37 Q0 2242 5 0.855202 BM25
37 Q0 1736 6 0.772254 BM25
37 Q0 2651 7 0.752441 BM25
37 Q0 3105 8 0.745479 BM25
37 Q0 2265 9 0.717100 BM25
37 Q0 2406 10 0.678882 BM25
37 Q0 2376 11 0.625438 BM25
37 Q0 618 12 0.594362 BM25
37 Q0 2912 13 0.561344 BM25
37 Q0 242 14 0.546443 BM25
37 Q0 2888 15 0.485360 BM25
37 Q0 24 16 0.483047 BM25
37 Q0 2957 17 0.469156 BM25
37 Q0 129 18 0.463586 BM25
37 Q0 3103 19 0.434942 BM25
37 Q0 2958 20 0.404332 BM25
37 Q0 3031 21 0.370938 BM25
37 Q0 2080 22 0.357256 BM25
37 Q0 582 23 0.354641 BM25
37 Q0 2815 24 0.350388 BM25
37 Q0 3043 25 0.349152 BM25
37 Q0 3128 26 0.345496 BM25
37 Q0 33 27 0.338504 BM25
37 Q0 2558 28 0.338198 BM25
37 Q0 2941 29 0.332669 BM25
37 Q0 1950 30 0.328643 BM25
37 Q0 265 31 0.323951 BM25
37 Q0 1488 32 0.317491 BM25
37 Q0 2023 33 0.316456 BM25
37 Q0 281 34 0.316273 BM25
37 Q0 608 35 0.316177 BM25
37 Q0 2371 36 0.314856 BM25
37 Q0 197 37 0.312333 BM25
37 Q0 2956 38 0.301433 BM25
37 Q0 2743 39 0.296992 BM25
37 Q0 2578 40 0.290719 BM25
37 Q0 2999 41 0.286127 BM25
37 Q0 1828 42 0.283404 BM25
37 Q0 1870 43 0.270163 BM25
37 Q0 1757 44 0.256989 BM25
37 Q0 1309 45 0.255988 BM25
37 Q0 1587 46 0.255824 BM25
37 Q0 198 47 0.250561 BM25
37 Q0 1121 48 0.245989 BM25
37 Q0 612 49 0.245819 BM25
37 Q0 906 50 0.245458 BM25
37 Q0 770 51 0.245458 BM25
37 Q0 2714 52 0.245408 BM25
37 Q0 2896 53 0.241236 BM25
37 Q0 2533 54 0.240131 BM25
37 Q0 183 55 0.238798 BM25
37 Q0 1868 56 0.238388 BM25
37 Q0 1398 57 0.237699 BM25
37 Q0 696 58 0.237636 BM25
37 Q0 2369 59 0.237499 BM25
37 Q0 2394 60 0.235235 BM25
37 Q0 1489 61 0.232479 BM25
37 Q0 2060 62 0.232159 BM25
37 Q0 2577 63 0.231998 BM25
37 Q0 961 64 0.231670 BM25
37 Q0 1104 65 0.230938 BM25
37 Q0 529 66 0.230008 BM25
37 Q0 748 67 0.228085 BM25
37 Q0 2084 68 0.226714 BM25
37 Q0 2992 69 0.219847 BM25
37 Q0 2975 70 0.217717 BM25
37 Q0 2342 71 0.217478 BM25
37 Q0 2840 72 0.216897 BM25
37 Q0 409 73 0.216533 BM25
37 Q0 1304 74 0.216077 BM25
37 Q0 403 75 0.213931 BM25
37 Q0 3039 76 0.213345 BM25
37 Q0 3116 77 0.210503 BM25
37 Q0 1655 78 0.210251 BM25
37 Q0 155 79 0.207451 BM25
37 Q0 2689 80 0.207328 BM25
37 Q0 1869 81 0.202393 BM25
37 Q0 2946 82 0.200408 BM25
37 Q0 1996 83 0.197910 BM25
37 Q0 1937 84 0.196909 BM25
37 Q0 2141 85 0.196431 BM25
37 Q0 977 86 0.194434 BM25
37 Q0 2677 87 0.192696 BM25
37 Q0 2537 88 0.191149 BM25
37 Q0 2748 89 0.190695 BM25
37 Q0 3142 90 0.189926 BM25
37 Q0 2511 91 0.188120 BM25
37 Q0 2237 92 0.187839 BM25
37 Q0 110 93 0.187839 BM25
37 Q0 1244 94 0.187729 BM25
37 Q0 785 95 0.184133 BM25
37 Q0 1096 96 0.184049 BM25
37 Q0 474 97 0.183818 BM25
37 Q0 1152 98 0.183735 BM25
37 Q0 2880 99 0.183548 BM25
37 Q0 583 100 0.182477 BM25
38 Q0 1922 1 1.032700 BM25
38 Q0 2958 2 1.032312 BM25
38 Q0 3105 3 1.005146 BM25
38 Q0 3059 4 0.809494 BM25
38 Q0 2082 5 0.746996 BM25
38 Q0 2470 6 0.745863 BM25
38 Q0 2406 7 0.725944 BM25
38 Q0 3103 8 0.717576 BM25
38 Q0 3031 9 0.705663 BM25
38 Q0 2905 10 0.653216 BM25
38 Q0 2651 11 0.622209 BM25
38 Q0 2876 12 0.539617 BM25
38 Q0 2867 13 0.518390 BM25
38 Q0 3009 14 0.500086 BM25
38 Q0 3069 15 0.498988 BM25
38 Q0 24 16 0.483047 BM25
38 Q0 1155 17 0.478826 BM25
38 Q0 2244 18 0.470842 BM25
38 Q0 3002 19 0.462359 BM25
38 Q0 2243 20 0.459232 BM25
38 Q0 1698 21 0.453172 BM25
38 Q0 2141 22 0.442724 BM25
38 Q0 242 23 0.438153 BM25
38 Q0 2369 24 0.431862 BM25
38 Q0 2956 25 0.429433 BM25
38 Q0 2241 26 0.427601 BM25
38 Q0 2242 27 0.427601 BM25
38 Q0 3177 28 0.424210 BM25
38 Q0 2456 29 0.421696 BM25
38 Q0 2941 30 0.407828 BM25
38 Q0 1737 31 0.406405 BM25
38 Q0 2084 32 0.404329 BM25
38 Q0 2799 33 0.400439 BM25
38 Q0 696 34 0.399713 BM25
38 Q0 2832 35 0.398051 BM25
38 Q0 2750 36 0.397215 BM25
38 Q0 2046 37 0.388596 BM25
38 Q0 1847 38 0.380482 BM25
38 Q0 1634 39 0.377119 BM25
38 Q0 1932 40 0.371141 BM25
38 Q0 2582 41 0.369496 BM25
38 Q0 2247 42 0.368391 BM25
38 Q0 3166 43 0.365774 BM25
38 Q0 2263 44 0.361527 BM25
38 Q0 2305 45 0.360970 BM25
38 Q0 2593 46 0.357248 BM25
38 Q0 1625 47 0.355920 BM25
38 Q0 2265 48 0.354176 BM25
38 Q0 2939 49 0.353452 BM25
38 Q0 2713 50 0.353081 BM25
38 Q0 1152 51 0.352897 BM25
38 Q0 1488 52 0.352395 BM25
38 Q0 2888 53 0.349718 BM25
38 Q0 1588 54 0.349230 BM25
38 Q0 1628 55 0.346369 BM25
38 Q0 2912 56 0.345903 BM25
38 Q0 2705 57 0.345468 BM25
38 Q0 1931 58 0.341397 BM25
38 Q0 2957 59 0.340236 BM25
38 Q0 2710 60 0.338546 BM25
38 Q0 3142 61 0.332538 BM25
38 Q0 2815 62 0.332379 BM25
38 Q0 414 63 0.328614 BM25
38 Q0 2940 64 0.327457 BM25
38 Q0 1569 65 0.327127 BM25
38 Q0 1413 66 0.326727 BM25
38 Q0 676 67 0.326080 BM25
38 Q0 595 68 0.325173 BM25
38 Q0 2109 69 0.321677 BM25
38 Q0 2228 70 0.317424 BM25
38 Q0 618 71 0.315666 BM25
38 Q0 1572 72 0.315539 BM25
38 Q0 1359 73 0.312584 BM25
38 Q0 2906 74 0.311681 BM25
38 Q0 2176 75 0.311414 BM25
38 Q0 1332 76 0.310646 BM25
38 Q0 1930 77 0.306379 BM25
38 Q0 3033 78 0.304188 BM25
38 Q0 2558 79 0.296139 BM25
38 Q0 1341 80 0.295593 BM25
38 Q0 2989 81 0.294755 BM25
38 Q0 2767 82 0.293391 BM25
38 Q0 2931 83 0.293360 BM25
38 Q0 3079 84 0.292121 BM25
38 Q0 1907 85 0.289038 BM25
38 Q0 718 86 0.288214 BM25
38 Q0 2822 87 0.288197 BM25
38 Q0 321 88 0.287762 BM25
38 Q0 2909 89 0.284249 BM25
38 Q0 1497 90 0.283846 BM25
38 Q0 1432 91 0.283618 BM25
38 Q0 2561 92 0.280975 BM25
38 Q0 3132 93 0.277576 BM25
38 Q0 2579 94 0.276703 BM25
38 Q0 2622 95 0.274373 BM25
38 Q0 3188 96 0.273489 BM25
38 Q0 2718 97 0.272954 BM25
38 Q0 1861 98 0.271819 BM25
38 Q0 2975 99 0.271391 BM25
38 Q0 3096 100 0.271186 BM25
39 Q0 2406 1 1.396469 BM25
39 Q0 2799 2 1.086173 BM25
39 Q0 2958 3 1.078014 BM25
39 Q0 1922 4 1.046013 BM25
39 Q0 3105 5 0.889527 BM25
39 Q0 2651 6 0.855416 BM25
39 Q0 3103 7 0.802180 BM25
39 Q0 1678 8 0.703831 BM25
39 Q0 3167 9 0.703107 BM25
39 Q0 2940 10 0.550062 BM25
39 Q0 1861 11 0.549960 BM25
39 Q0 2731 12 0.545368 BM25
39 Q0 2470 13 0.545246 BM25
39 Q0 2627 14 0.539750 BM25
39 Q0 3159 15 0.533161 BM25
39 Q0 2265 16 0.502840 BM25
39 Q0 602 17 0.498614 BM25
39 Q0 3031 18 0.496478 BM25
39 Q0 2603 19 0.471322 BM25
39 Q0 2244 20 0.470842 BM25
39 Q0 2082 21 0.464331 BM25
39 Q0 527 22 0.460210 BM25
39 Q0 2243 23 0.459232 BM25
39 Q0 2956 24 0.439428 BM25
39 Q0 2713 25 0.429533 BM25
39 Q0 2241 26 0.427601 BM25
39 Q0 2242 27 0.427601 BM25
39 Q0 2710 28 0.425365 BM25
39 Q0 2078 29 0.420697 BM25
39 Q0 2939 30 0.408026 BM25
39 Q0 2178 31 0.407918 BM25
39 Q0 2684 32 0.405158 BM25
39 Q0 2214 33 0.395021 BM25
39 Q0 2735 34 0.392615 BM25
39 Q0 2941 35 0.389739 BM25
39 Q0 2717 36 0.385589 BM25
39 Q0 1902 37 0.381540 BM25
39 Q0 890 38 0.378147 BM25
39 Q0 1488 39 0.373929 BM25
39 Q0 2316 40 0.368530 BM25
39 Q0 2046 41 0.366415 BM25
39 Q0 2877 42 0.361898 BM25
39 Q0 230 43 0.361799 BM25
39 Q0 2957 44 0.357101 BM25
39 Q0 166 45 0.355547 BM25
39 Q0 1334 46 0.351016 BM25
39 Q0 2141 47 0.345287 BM25
39 Q0 3034 48 0.342624 BM25
39 Q0 2083 49 0.338315 BM25
39 Q0 1098 50 0.335916 BM25
39 Q0 618 51 0.335686 BM25
39 Q0 1853 52 0.332378 BM25
39 Q0 3091 53 0.328833 BM25
39 Q0 3171 54 0.328623 BM25
39 Q0 1614 55 0.325239 BM25
39 Q0 2254 56 0.323792 BM25
39 Q0 1431 57 0.319769 BM25
39 Q0 2705 58 0.313131 BM25
39 Q0 1250 59 0.312568 BM25
39 Q0 2931 60 0.309220 BM25
39 Q0 1213 61 0.303934 BM25
39 Q0 2425 62 0.300958 BM25
39 Q0 1602 63 0.300614 BM25
39 Q0 1359 64 0.300499 BM25
39 Q0 1937 65 0.298425 BM25
39 Q0 1152 66 0.296249 BM25
39 Q0 2295 67 0.292501 BM25
39 Q0 242 68 0.292173 BM25
39 Q0 1736 69 0.288232 BM25
39 Q0 696 70 0.287080 BM25
39 Q0 1957 71 0.286041 BM25
39 Q0 2126 72 0.284595 BM25
39 Q0 1439 73 0.283954 BM25
39 Q0 630 74 0.278096 BM25
39 Q0 2084 75 0.276353 BM25
39 Q0 253 76 0.276077 BM25
39 Q0 2593 77 0.276060 BM25
39 Q0 2906 78 0.276012 BM25
39 Q0 2228 79 0.273585 BM25
39 Q0 2341 80 0.271435 BM25
39 Q0 1693 81 0.271106 BM25
39 Q0 1459 82 0.271022 BM25
39 Q0 2456 83 0.269553 BM25
39 Q0 972 84 0.264352 BM25
39 Q0 595 85 0.262783 BM25
39 Q0 1923 86 0.262711 BM25
39 Q0 2180 87 0.261730 BM25
39 Q0 2909 88 0.261405 BM25
39 Q0 2081 89 0.257855 BM25
39 Q0 2876 90 0.257714 BM25
39 Q0 1757 91 0.256989 BM25
39 Q0 3150 92 0.255728 BM25
39 Q0 2833 93 0.251945 BM25
39 Q0 1154 94 0.251398 BM25
39 Q0 1463 95 0.251273 BM25
39 Q0 1783 96 0.249930 BM25
39 Q0 2305 97 0.249918 BM25
39 Q0 867 98 0.248912 BM25
39 Q0 33 99 0.248694 BM25
39 Q0 2715 100 0.246400 BM25
40 Q0 2406 1 1.466183 BM25
40 Q0 1588 2 1.069817 BM25
40 Q0 1922 3 1.032700 BM25
40 Q0 3105 4 0.952716 BM25
40 Q0 1853 5 0.952401 BM25
40 Q0 2316 6 0.919188 BM25
40 Q0 1098 7 0.877039 BM25
40 Q0 2958 8 0.861270 BM25
40 Q0 2603 9 0.854782 BM25
40 Q0 3059 10 0.800764 BM25
40 Q0 2513 11 0.799767 BM25
40 Q0 2295 12 0.767650 BM25
40 Q0 2651 13 0.743549 BM25
40 Q0 1678 14 0.733754 BM25
40 Q0 2772 15 0.724032 BM25
40 Q0 2956 16 0.703049 BM25
40 Q0 2710 17 0.677719 BM25
40 Q0 2941 18 0.661959 BM25
40 Q0 2265 19 0.651835 BM25
40 Q0 2705 20 0.634639 BM25
40 Q0 2470 21 0.629096 BM25
40 Q0 1847 22 0.620035 BM25
40 Q0 2814 23 0.619672 BM25
40 Q0 2882 24 0.614243 BM25
40 Q0 1457 25 0.608355 BM25
40 Q0 2975 26 0.602224 BM25
40 Q0 1972 27 0.593754 BM25
40 Q0 1366 28 0.590230 BM25
40 Q0 2767 29 0.584952 BM25
40 Q0 2799 30 0.582064 BM25
40 Q0 1459 31 0.569615 BM25
40 Q0 1878 32 0.568097 BM25
40 Q0 527 33 0.562833 BM25
40 Q0 2051 34 0.550439 BM25
